Address,Latitude,Longitude,Price,Postcode,Postcode District,Crime Rate,Income
"Brighton Road, Purley, Surrey",51.3270755,-0.1293892,500000.0,CR8 4HF,CR8 4,39.0,48300.0
"Godric Crescent, New Addington, Croydon, CR0 0HR",51.346024,-0.0095026,200000.0,CR0 0HR,CR0 0,50.0,47200.0
"Bennett Gardens, London, SW16",51.4081547,-0.1309471,225000.0,SW16 4QD,SW16 4,37.0,56900.0
"Brighton Road, Purley, Surrey",51.3270755,-0.1293892,108000.0,CR8 4HF,CR8 4,42.0,48300.0
"Southbridge Road, Croydon, Surrey",51.3663902,-0.1009418,270000.0,CR0 1AJ,CR0 1,52.0,43600.0
"Southbridge Road, Croydon, Surrey",51.3663902,-0.1009418,1450000.0,CR0 1AJ,CR0 1,40.0,43600.0
"Woodcote Drive, West Purley",51.3441768,-0.1366939,250000.0,CR8 3PD,CR8 3,50.0,48300.0
"Dalmeny Avenue, Norbury",51.4056446,-0.113635,390000.0,SW16 4RT,SW16 4,52.0,49600.0
"Kenley Lane, Kenley, CR8",51.3190414,-0.0987932,165000.0,CR8 5ED,CR8 5,28.0,43400.0
"Hartley Down, Purley, CR8",51.3254039,-0.1260476,950000.0,CR8 4EA,CR8 4,30.0,43400.0
"Godstone Road, Kenley, CR8",51.3224777,-0.0924383,525000.0,CR8 5AJ,CR8 5,30.0,43400.0
"Chepstow Road, Croydon, CR0",51.372846,-0.0836036,347000.0,CR0 5RU,CR0 5,29.0,50500.0
"Edridge Road, East Croydon, CR0",51.3691328,-0.0979011,200000.0,CR0 1EG,CR0 1,39.0,43600.0
"Neville Road, Croydon, CR0",51.3845608,-0.0909276,725000.0,CR0 2DS,CR0 2,30.0,54000.0
"Coulsdon, Surrey",51.319941,-0.141267,225000.0,CR5 3BA,CR5 3,30.0,48300.0
"Lower Addiscombe Road, Croydon, CR0",51.3801046,-0.0735705,190000.0,CR0 6RD,CR0 6,44.0,48100.0
"Ellis Road, Coulsdon",51.2996772,-0.1243441,695000.0,CR5 1BZ,CR5 1,18.0,43400.0
"Milestone Road , Crystal Palace, London, SE19",51.4189969,-0.0781478,550000.0,SE19 2BJ,SE19 2,33.0,58700.0
"Chalfont Road, London, SE25",51.4014911,-0.0760909,350000.0,SE25 4FF,SE25 4,30.0,51400.0
"Shirley Church Road, Shirley, Croydon, Surrey",51.3681259,-0.0421566,520000.0,CR0 5AE,CR0 5,41.0,50200.0
"Shirley Church Road, Shirley, Croydon, Surrey",51.3681259,-0.0421566,559950.0,CR0 5AE,CR0 5,21.0,50200.0
"Normanton Road, SOUTH CROYDON",51.3586874,-0.0895463,469950.0,CR2 7AX,CR2 7,21.0,61900.0
"Spurgeon Road, London",51.4135694,-0.0941261,700000.0,SE19 3UF,SE19 3,39.0,70100.0
"High Beeches Close, West Purley",51.3458818,-0.1367974,425000.0,CR8 3JD,CR8 3,59.0,48300.0
"Lower Addiscombe Road, Croydon",51.3801046,-0.0735705,350000.0,CR0 6RD,CR0 6,44.0,48100.0
"Parchmore Road, Thornton Heath",51.4034168,-0.101078,465000.0,CR7 8LZ,CR7 8,25.0,58700.0
"Thornton Road, Croydon, Thornton Heath, CR7",51.3913058,-0.1189146,460000.0,CR7 6FF,CR7 6,43.0,49600.0
"Holmesdale Road, London, London, SE25 6HX",51.3988402,-0.0811588,550000.0,SE25 6HU,SE25 6,30.0,51400.0
"Auckland Road, Crystal Palace, London, SE19",51.4098545,-0.0813485,425000.0,SE19 2DQ,SE19 2,41.0,50600.0
Old Lodge Lane,51.3191667,-0.1159388,400000.0,CR8 4AW,CR8 4,44.0,43400.0
Reddown Road,51.3123393,-0.1403632,800000.0,CR5 1AX,CR5 1,44.0,48300.0
"Sydenham Road, Croydon, Surrey",51.3829101,-0.0936525,460000.0,CR0 2ET,CR0 2,37.0,54000.0
"Glenn Avenue, Purley, Surrey",51.3401569,-0.1106434,465000.0,CR8 2AJ,CR8 2,33.0,43400.0
"Fox Hill, Crystal Palace, SE19",51.4153414,-0.0797309,290000.0,SE19 2XA,SE19 2,18.0,50600.0
"The Wandle, 25 Scarbrook Road, Croydon, CR0",51.3705913,-0.102335,750000.0,CR0 1GL,CR0 1,18.0,43600.0
"The Wandle, 25 Scarbrook Road, Croydon, CR0",51.3705913,-0.102335,400000.0,CR0 1GL,CR0 1,33.0,43600.0
"The Wandle, 25 Scarbrook Road, Croydon, CR0",51.3705913,-0.102335,264500.0,CR0 1GL,CR0 1,41.0,43600.0
"The Wandle, 25 Scarbrook Road, Croydon, CR0",51.3705913,-0.102335,450000.0,CR0 1GL,CR0 1,71.0,43600.0
"The Wandle, 25 Scarbrook Road, Croydon, CR0",51.3705913,-0.102335,625000.0,CR0 1GL,CR0 1,18.0,43600.0
"The Wandle, 25 Scarbrook Road, Croydon, CR0",51.3705913,-0.102335,350000.0,CR0 1GL,CR0 1,59.0,43600.0
"The Wandle, 25 Scarbrook Road, Croydon, CR0",51.3705913,-0.102335,500000.0,CR0 1GL,CR0 1,37.0,43600.0
"The Wandle, 25 Scarbrook Road, Croydon, CR0",51.3705913,-0.102335,880000.0,CR0 1GL,CR0 1,59.0,43600.0
"The Wandle, 25 Scarbrook Road, Croydon, CR0",51.3705913,-0.102335,450000.0,CR0 1GL,CR0 1,39.0,43600.0
"The Wandle, 25 Scarbrook Road, Croydon, CR0",51.3705913,-0.102335,550000.0,CR0 1GL,CR0 1,50.0,43600.0
"The Wandle, 25 Scarbrook Road, Croydon, CR0",51.3705913,-0.102335,155000.0,CR0 1GL,CR0 1,30.0,43600.0
"Lakehall Road, Thornton Heath, CR7",51.3930664,-0.1061338,450000.0,CR7 7EJ,CR7 7,33.0,58700.0
"Groveland Avenue, Streatham",51.4160877,-0.1187308,449000.0,SW16 3AA,SW16 3,50.0,57100.0
"Kempton Walk, Shirley, Croydon, Surrey, CR0",51.3872703,-0.0425167,230000.0,CR0 7XE,CR0 7,19.0,59300.0
"Chalfont Road, London, SE25",51.4014911,-0.0760909,275000.0,SE25 4FF,SE25 4,50.0,51400.0
"Falkland Park Avenue, London",51.4048013,-0.0856718,550000.0,SE25 6DE,SE25 6,25.0,50600.0
"Inglis Road, Addiscombe",51.3800017,-0.0758086,600000.0,CR0 6QU,CR0 6,30.0,48100.0
"2 Hastings Road, East Croydon, CR0",51.3800332,-0.0818932,275000.0,CR0 6PH,CR0 6,30.0,59400.0
"Sandfield Road, Thornton Heath, Surrey, CR7",51.4031245,-0.1040731,138500.0,CR7 8AW,CR7 8,50.0,58700.0
"Pinnacle Apartments, Saffron Central Square, Croydon, CR0",51.3789226,-0.0994397,210000.0,CR9 2BY,CR9 2,50.0,54000.0
"Archer Road, London, SE25",51.3983879,-0.06642,725000.0,SE25 4JN,SE25 4,59.0,51400.0
Galpins Road,51.3977683,-0.124773,525000.0,CR7 6EF,CR7 6,18.0,49600.0
"Christian Fields, Streatham",51.4307467,-0.1294977,400000.0,SW16 1BB,SW16 1,38.0,50600.0
"Parchmore Road, Thornton Heath, Surrey",51.4034168,-0.101078,750000.0,CR7 8LZ,CR7 8,50.0,58700.0
"Green Lane, London",51.5904271,-0.1032171,230000.0,N15 3NX,N15 3,33.0,56300.0
"Coulsdon Road, Coulsdon",51.3170771,-0.124703,395000.0,CR5 2LL,CR5 2,41.0,43400.0
"Old Lodge Lane, Purley, Surrey",51.3207059,-0.1171975,600000.0,CR8 4AL,CR8 4,41.0,43400.0
"Old Lodge Lane, Purley, Surrey",51.3207059,-0.1171975,180000.0,CR8 4AL,CR8 4,25.0,43400.0
Great Gatton Close Croydon CR0,51.3839335,-0.0442849,625000.0,CR0 7WA,CR0 7,59.0,59300.0
"Nihill Place, Grant Road",51.3800864,-0.0798275,280000.0,CR0 6FP,CR0 6,42.0,59400.0
"Old Lodge Lane, Purley, Surrey",51.3207059,-0.1171975,425000.0,CR8 4AL,CR8 4,19.0,43400.0
"Old Lodge Lane, Purley, Surrey",51.3207059,-0.1171975,1100000.0,CR8 4AL,CR8 4,26.0,43400.0
"Lucerne Road, Thornton Heath",51.3961302,-0.103407,375000.0,CR7 7BB,CR7 7,39.0,58700.0
"Grisedale Gardens, Purley",51.327268,-0.0913798,700000.0,CR8 1EN,CR8 1,25.0,43400.0
"Whytecliffe Road North, Purley, Croydon, CR8",51.3406957,-0.1109332,415000.0,CR8 2AE,CR8 2,41.0,43400.0
"Waddon Road, Croydon, CR0",51.3717968,-0.1122715,450000.0,CR0 4JH,CR0 4,30.0,43600.0
"Wortley Road, Croydon",51.3865433,-0.1175143,900000.0,CR0 3QB,CR0 3,59.0,49600.0
"Coombe Road, Croydon, Croydon",51.3646409,-0.0842839,249995.0,CR0 5SS,CR0 5,59.0,50500.0
"Ballards Way, Croydon",51.3556047,-0.064937,825000.0,CR0 5RJ,CR0 5,30.0,47800.0
"Grant Road, Addiscombe",51.3803596,-0.0789073,475000.0,CR0 6FP,CR0 6,25.0,59400.0
"Limes Road, Croydon",51.3865258,-0.0945853,375000.0,CR0 2HF,CR0 2,25.0,54000.0
"Linden Avenue, Thornton Heath",51.3993423,-0.1081799,230000.0,CR7 7DU,CR7 7,18.0,58700.0
"Rear Of Addington Road, South Croydon, CR2",51.34205,-0.0649443,425000.0,CR2 8DE,CR2 8,39.0,45900.0
"Dagnall Park, London, SE25",51.3914296,-0.08969,750000.0,SE25 5QF,SE25 5,32.0,59400.0
"Brighton Road, Purley",51.3313824,-0.1249767,775000.0,CR8 4HA,CR8 4,39.0,48300.0
"Cecil Road, Croydon, Surrey",51.3873143,-0.1239187,290000.0,CR0 3BG,CR0 3,18.0,49600.0
"Ecclesbourne Road, Thornton Heath",51.3947065,-0.1011402,459950.0,CR7 7BQ,CR7 7,59.0,58700.0
"Foxley Road, Thornton Heath",51.3987705,-0.1077977,1750000.0,CR7 7QE,CR7 7,59.0,58700.0
"Tennyson Apartments, Saffron Central Square, Croydon, London, CR0",51.3794686,-0.0994965,252500.0,CR9 2BY,CR9 2,35.0,54000.0
"Haling Park Road, South Croydon, CR2",51.3573669,-0.1009248,126250.0,CR2 6NJ,CR2 6,37.0,43600.0
"Downs Court Road, Purley, Surrey",51.331986,-0.1068727,350625.0,CR8 1BA,CR8 1,39.0,43400.0
"Downs Court Road, Purley, Surrey",51.331986,-0.1068727,233750.0,CR8 1BA,CR8 1,39.0,43400.0
"18 Gresham Court, 11 Pampisford Road, Purley, Surrey, CR8 2UU",51.3406584,-0.1158447,116875.0,CR8 2NG,CR8 2,41.0,48300.0
"King Henrys Drive, Croydon",51.3483381,-0.0156458,309375.0,CR0 0PA,CR0 0,71.0,60700.0
"Coombe Road, Croydon, CR0 1BP",51.3669625,-0.0940285,206250.0,CR0 1BQ,CR0 1,33.0,43600.0
"Downs Court Road, Purley",51.331986,-0.1068727,103125.0,CR8 1BA,CR8 1,43.0,43400.0
"St. James's Road, Croydon, CR0",51.382816,-0.0988456,243750.0,CR0 2UZ,CR0 2,29.0,54000.0
Norbury Crescent London SW16,51.4082948,-0.1161664,162500.0,SW16 4JT,SW16 4,39.0,57100.0
"Arundel Road, Croydon",51.3870242,-0.0937143,81250.0,CR0 2HT,CR0 2,21.0,54000.0
"Alpha Road, Croydon, CR0",51.3805274,-0.0893604,450000.0,CR0 6TH,CR0 6,39.0,54000.0
"Zion Road, Thornton Heath, Surrey",51.3964984,-0.0936743,795000.0,CR7 8RJ,CR7 8,41.0,58700.0
"Aveling Close, Purley, CR8 4DX",51.3301535,-0.1208192,300000.0,CR8 4DW,CR8 4,26.0,43400.0
"Highland Road, Purley",51.325265,-0.1156428,375000.0,CR8 2HS,CR8 2,59.0,43400.0
"Zion Place, Thornton Heath, CR7",51.3958886,-0.0931406,525000.0,CR7 8RR,CR7 8,39.0,58700.0
"Welcomes Road, Kenley, Kenley",51.3166005,-0.1014407,350000.0,CR8 5HG,CR8 5,30.0,43400.0
"Woodville Road, Thornton Heath",51.4007151,-0.095928,270000.0,CR7 8LJ,CR7 8,19.0,58700.0
"Greville Avenue, South Croydon, Surrey",51.343465,-0.0513858,525000.0,CR2 8NL,CR2 8,33.0,45900.0
"Rectory Grove, Croydon",51.3732809,-0.1078929,215000.0,CR0 4JA,CR0 4,39.0,43600.0
"Rectory Grove, Croydon",51.3732809,-0.1078929,275000.0,CR0 4JA,CR0 4,41.0,43600.0
"Cranbrook Road, Thornton Heath, CR7",51.4085277,-0.0964673,300000.0,CR7 8PP,CR7 8,50.0,70100.0
"Georgia Road, Thornton Heath",51.4100365,-0.1038482,950000.0,CR7 8DR,CR7 8,59.0,70100.0
"Sydenham Road, Croydon, CR0",51.3829101,-0.0936525,280000.0,CR0 2ET,CR0 2,30.0,54000.0
"Hyde Road, South Croydon, CR2",51.3314554,-0.0892869,800000.0,CR2 9NS,CR2 9,30.0,43400.0
"Streatham High Road, London, SW16",51.4253077,-0.1306805,210000.0,SW16 6EP,SW16 6,71.0,57100.0
"Osborne Road, Thornton Heath, CR7",51.4071258,-0.1000876,502000.0,CR7 8HW,CR7 8,30.0,70100.0
"Hillside Avenue, Purley, CR8",51.3317609,-0.1116486,760000.0,CR8 2DP,CR8 2,71.0,43400.0
"Woodland Road, London, SE19",51.4218655,-0.0808641,975000.0,SE19 1SH,SE19 1,59.0,47600.0
"Woodland Road, Crystal Palace, London, SE19",51.4209968,-0.0804342,350000.0,SE19 1TS,SE19 1,59.0,47600.0
"Gorse Road, Croydon, CR0",51.3678224,-0.0264217,495500.0,CR0 8LH,CR0 8,59.0,49400.0
"Hanover Street, Croydon",51.3769529,-0.0956895,750000.0,CR0 2BX,CR0 2,59.0,54000.0
"Archer Road , SOUTH NORWOOD, London, se25 4jn",51.3983879,-0.06642,325000.0,SE25 4JN,SE25 4,59.0,51400.0
"Abbots Lane, Kenley",51.3187488,-0.1051145,1200000.0,CR8 5FQ,CR8 5,59.0,43400.0
"Fairdene Road, Coulsdon, CR5",51.3113352,-0.1401052,550000.0,CR5 1RE,CR5 1,24.0,48300.0
"Davidson Road, East Croydon",51.3869565,-0.0824022,500000.0,CR0 6DD,CR0 6,35.0,59400.0
"Eversley Way, Shirley, Croydon",51.3682023,-0.0329216,150000.0,CR0 8AZ,CR0 8,30.0,49400.0
"Cinnamon Close, Croydon",51.3869739,-0.1304236,350000.0,CR0 3GR,CR0 3,19.0,61700.0
"Epsom Road, Croydon",51.369369,-0.1137893,220000.0,CR0 4ND,CR0 4,18.0,58100.0
"London Road, Croydon, CR0",51.3867402,-0.1107973,625000.0,CR0 2SW,CR0 2,37.0,56500.0
"Tavistock Road, Croydon",51.3808459,-0.0969255,350000.0,CR0 2AN,CR0 2,32.0,54000.0
"Godson Road, Croydon, CR0",51.3704723,-0.1158329,280000.0,CR0 4LS,CR0 4,32.0,58100.0
Primrose Lane Croydon CR0,51.3795871,-0.0538531,520000.0,CR0 8YR,CR0 8,33.0,50800.0
"Sanderstead Heights, Addington Road",51.3367102,-0.0770515,525000.0,CR2 8RE,CR2 8,33.0,45900.0
"Riddlesdown Road, Purley, Surrey",51.3274728,-0.0979492,240000.0,CR8 1EW,CR8 1,39.0,43400.0
"Adams Way, Croydon",51.3889227,-0.0755767,250000.0,CR0 6XR,CR0 6,59.0,51000.0
Queen Mary Road SE19,51.4207832,-0.1034512,525000.0,SE19 3NP,SE19 3,42.0,70100.0
"Hurlstone Road, London",51.3944685,-0.0888452,450000.0,SE25 6JA,SE25 6,24.0,59400.0
"Hyde Road, South Croydon, CR2 9NS",51.3313866,-0.0909652,425000.0,CR2 9NS,CR2 9,22.0,43400.0
"Sydenham Road, Croydon, CR0",51.3829101,-0.0936525,225000.0,CR0 2ET,CR0 2,28.0,54000.0
"Guildford Road, Croydon",51.389527,-0.0934809,900000.0,CR0 2HJ,CR0 2,37.0,58700.0
"Bishops Park Road, Norbury, London, SW16",51.4117944,-0.1257951,413000.0,SW16 5TS,SW16 5,33.0,57100.0
"Forrest Gardens, Norbury, London, SW16",51.4016508,-0.1220121,625000.0,SW16 4LP,SW16 4,44.0,49600.0
"Whitworth Road, South Norwood, London, SE25",51.399165,-0.0805085,235000.0,SE25 6XJ,SE25 6,18.0,51400.0
"Howden Road, London, SE25, South Norwood, London, SE25",51.4052277,-0.0801397,400000.0,SE25 6AR,SE25 6,37.0,51400.0
"Priory Road, Croydon, CR0",51.3843527,-0.1159065,250000.0,CR0 3QZ,CR0 3,37.0,56500.0
"Poplar Walk, Croydon, CR0",51.3779794,-0.1010612,950000.0,CR0 1UA,CR0 1,43.0,54000.0
"St. Anns Way, South Croydon",51.3567578,-0.1056926,300000.0,CR2 6DN,CR2 6,46.0,43600.0
"Woodside Green, London",51.3876483,-0.0687681,385000.0,SE25 5EW,SE25 5,28.0,48100.0
"Shirley Road, Croydon",51.3784662,-0.0616112,575000.0,CR0 7EU,CR0 7,50.0,48100.0
"Oval Road, Croydon, Surrey",51.3778829,-0.0886965,475000.0,CR0 6BR,CR0 6,59.0,54000.0
"Shirley Church Road, Shirley, Croydon, Surrey, CR0",51.3681259,-0.0421566,320000.0,CR0 5AE,CR0 5,19.0,50200.0
"South Norwood Hill, London SE25",51.4044959,-0.0816994,500000.0,SE25 6DP,SE25 6,19.0,51400.0
"Lunham Road, Crystal Palace",51.4202541,-0.086288,650000.0,SE19 1AB,SE19 1,25.0,59900.0
"Ambercroft Way, Coulsdon, CR5",51.3050096,-0.1122115,585000.0,CR5 1HT,CR5 1,19.0,43400.0
"St. James Court, Croydon",51.3840468,-0.1059512,775000.0,CR0 2UR,CR0 2,71.0,56500.0
"Holmesdale Road, South Norwood",51.397144,-0.0852703,450000.0,SE25 6NJ,SE25 6,30.0,51000.0
"Kelvin Gardens, Croydon",51.3839344,-0.1272292,475000.0,CR0 4UR,CR0 4,46.0,61700.0
"Valley Road, Kenley",51.320011,-0.0928527,240000.0,CR8 5BU,CR8 5,29.0,43400.0
"Kingsdown Avenue, South Croydon, CR2",51.347411,-0.1051488,240000.0,CR2 6QJ,CR2 6,46.0,43400.0
"Cherry Orchard Road, Croydon, CR0",51.3783326,-0.0902305,460000.0,CR0 6BA,CR0 6,32.0,54000.0
"Cecil Road, Croydon, CR0",51.3873143,-0.1239187,650000.0,CR0 3BG,CR0 3,41.0,49600.0
"Grange Park Road, Thornton Heath, CR7",51.4002722,-0.0951337,300000.0,CR7 8QA,CR7 8,32.0,58700.0
"Kelling Gardens, Croydon, CR0",51.3857309,-0.1084607,625000.0,CR0 2RP,CR0 2,25.0,56500.0
"Muggeridge Close, South Croydon, CR2",51.361907,-0.093012,400000.0,CR2 7LB,CR2 7,28.0,50500.0
"The Gallop, South Croydon",51.3520701,-0.0622328,525000.0,CR2 7LP,CR2 7,71.0,47800.0
"Barclay Road, Croydon",51.371996,-0.0929998,465000.0,CR0 1JN,CR0 1,46.0,50500.0
"Haydn Avenue, Purley",51.3240159,-0.1168366,725000.0,CR8 4AA,CR8 4,71.0,43400.0
"St Peters Road, Croydon, CR0",51.3638891,-0.0951311,725000.0,CR0 1HS,CR0 1,71.0,43600.0
"52, Sydenham Road, Croydon, CR0",51.3806363,-0.0943263999999999,300000.0,CR0 2FQ,CR0 2,59.0,54000.0
"Sydenham Road, Croydon, CR0",51.3829101,-0.0936525,260000.0,CR0 2ET,CR0 2,71.0,54000.0
"Sydenham Road, Croydon, CR0",51.3829101,-0.0936525,275000.0,CR0 2ET,CR0 2,33.0,54000.0
"52, Sydenham Road, Croydon, CR0",51.3806363,-0.0943263999999999,750000.0,CR0 2FQ,CR0 2,59.0,54000.0
"52, Sydenham Road, Croydon, CR0",51.3806363,-0.0943263999999999,750000.0,CR0 2FQ,CR0 2,44.0,54000.0
"Sydenham Road, Croydon, CR0",51.3829101,-0.0936525,325000.0,CR0 2ET,CR0 2,39.0,54000.0
"The Warren, The Green, Croydon",51.3479319,-0.0364289,730000.0,CR0 9AL,CR0 9,41.0,60700.0
"Stafford Road, Croydon",51.3602115,-0.1313619,375000.0,SM6 9BX,SM6 9,33.0,58100.0
"South Park Hill Road, South Croydon",51.3641891,-0.091223,500000.0,CR2 7DW,CR2 7,19.0,50500.0
"Godstone Road, Kenley",51.3224777,-0.0924383,230000.0,CR8 5AJ,CR8 5,37.0,43400.0
"Grasmere Road, Purley",51.3402211,-0.1080707,350000.0,CR8 1DW,CR8 1,37.0,43400.0
"Kingswood Lane, Warlingham",51.320781,-0.0591968,500000.0,CR6 9AG,CR6 9,50.0,45900.0
"Ravensroost,, Beulah Hill, London, SE19",51.41269200000001,-0.0891932,370000.0,SE19 3LN,SE19 3,59.0,49900.0
"Grecian Crescent, London, SE19",51.4215803,-0.105439,600000.0,SE19 3HJ,SE19 3,22.0,49800.0
"Northwood Avenue, Purley",51.33056,-0.112737,325000.0,CR8 2EP,CR8 2,29.0,43400.0
"Foxley Hill Road, Purley, Surrey",51.3352209,-0.1150032,400000.0,CR8 2HD,CR8 2,30.0,43400.0
"Jesmond Road, Croydon, CR0",51.3842897,-0.0780682,345000.0,CR0 6JR,CR0 6,22.0,59400.0
"Gloucester Road, Croydon, CR0",51.3854247,-0.0893743,695000.0,CR0 2DL,CR0 2,41.0,54000.0
"Estcourt Road, London, SE25",51.3892502,-0.0626686,391500.0,SE25 4SD,SE25 4,41.0,50800.0
"Sorrel Bank, Linton Glade, Croydon, CR0",51.3454658,-0.0445234,375000.0,CR0 9LX,CR0 9,41.0,45900.0
"Braemar Avenue, London, CR2",51.3468746,-0.0998546,650000.0,CR2 0QA,CR2 0,59.0,43400.0
"Greenfield Link, Coulsdon",51.3201207,-0.130496,650000.0,CR5 2SW,CR5 2,39.0,43400.0
"Pollards Hill North, London",51.4040551,-0.1239563,450000.0,SW16 4NJ,SW16 4,24.0,56900.0
"Marvon Court, Russell Green Close, West Purley",51.3435258,-0.1162291,1750000.0,CR8 2NS,CR8 2,42.0,48300.0
"Bensham Lane, Thornton Heath",51.3919179,-0.1054232,460000.0,CR7 7EP,CR7 7,59.0,58700.0
"Purley Hill, Purley",51.3372226,-0.1101486,410000.0,CR8 1AP,CR8 1,30.0,43400.0
"Brighton Road, Coulsdon, CR5",51.3119852,-0.1428793,325000.0,CR5 3FH,CR5 3,43.0,48300.0
"Isham Road, London",51.4076491,-0.1299279,230000.0,SW16 4BB,SW16 4,42.0,56900.0
"Denmark Road, South Norwood",51.3931031,-0.0679979,500000.0,SE25 5NY,SE25 5,39.0,48100.0
"Hamlet Road, London, SE19",51.4153342,-0.0737617,450000.0,SE19 2AW,SE19 2,43.0,50600.0
"Woodcote Grove Road, Coulsdon, CR5",51.3256458,-0.1378858,700000.0,CR5 2AB,CR5 2,30.0,48300.0
"Grange Park Road, Thornton Heath",51.4002722,-0.0951337,800000.0,CR7 8QA,CR7 8,19.0,58700.0
"Farquharson Road, CROYDON",51.3816205,-0.1024274,450000.0,CR0 2UH,CR0 2,52.0,56500.0
"Kenley Lane, Kenley, CR8",51.3190414,-0.0987932,375000.0,CR8 5ED,CR8 5,19.0,43400.0
"Kenley Lane, Kenley, CR8",51.3190414,-0.0987932,180000.0,CR8 5ED,CR8 5,50.0,43400.0
"Holmesdale Road, London",51.575313,-0.1416519,425000.0,N6 5TJ,N6 5,50.0,45200.0
"Kenley Lane, Kenley, CR8",51.3190414,-0.0987932,350000.0,CR8 5ED,CR8 5,30.0,43400.0
"High Street, Croydon, CR0",51.3706422,-0.1000767,90000.0,CR0 1QF,CR0 1,37.0,43600.0
"The Ruffetts, South Croydon, CR2",51.3537121,-0.0650858,400000.0,CR2 7LR,CR2 7,21.0,47800.0
"Church Road, London, SE19",51.4152091,-0.082784,435000.0,SE19 2PR,SE19 2,41.0,49900.0
"Bywood Avenue, Shirley, Croydon, CR0",51.3892411,-0.0537635,525000.0,CR0 7RR,CR0 7,59.0,50800.0
"Copper Close,  London, SE19",51.4135726,-0.0776468,575000.0,SE19 2RF,SE19 2,25.0,50600.0
"Highfield Hill, London, SE19",51.4141372,-0.0882166,230000.0,SE19 3QA,SE19 3,25.0,49900.0
"Grafton Road, Croydon",51.3789312,-0.112116,600000.0,CR0 3RP,CR0 3,19.0,56500.0
"Dale Park Road, Crystal Palace",51.4116693,-0.0951776,350000.0,SE19 3TY,SE19 3,41.0,70100.0
"Kittiwake Close, South Croydon, CR2 8SQ",51.3422177,-0.0476238,825000.0,CR2 8SQ,CR2 8,30.0,45900.0
"Coulsdon Road, Coulsdon",51.3170771,-0.124703,290000.0,CR5 2LL,CR5 2,50.0,43400.0
"High Street, Croydon, CR0",51.3706422,-0.1000767,378000.0,CR0 1QF,CR0 1,43.0,43600.0
"Wakefield Gardens, London, SE19",51.415331,-0.0852972,396000.0,SE19 2NR,SE19 2,37.0,49900.0
"South End, Croydon, Surrey",51.3658394,-0.0990226,274500.0,CR0 1DP,CR0 1,18.0,43600.0
"South End, Croydon, Surrey",51.3658394,-0.0990226,378000.0,CR0 1DP,CR0 1,19.0,43600.0
"City House, 420, London Road, Croydon, CR0",51.3861962,-0.1099099,274500.0,CR0 2NU,CR0 2,19.0,56500.0
"Caithness Walk, East Croydon",51.3750493,-0.0926978,288000.0,CR0 1LF,CR0 1,59.0,54000.0
"Lansdowne Road, Purley, CR8",51.3346652,-0.1192668,650000.0,CR8 2PA,CR8 2,41.0,43400.0
"Westbury Road, Croydon",51.387545,-0.0929596,260000.0,CR0 2ES,CR0 2,59.0,54000.0
"Lakehall Gardens, Thornton Heath",51.3922831,-0.1070614,250000.0,CR7 7EL,CR7 7,36.0,58700.0
"Cherry Orchard Road, Croydon",51.3783326,-0.0902305,275000.0,CR0 6BA,CR0 6,30.0,54000.0
"Mitcham Road, Croydon, CR0",51.3852042,-0.120883,600000.0,CR0 3JU,CR0 3,22.0,49600.0
"Whytecliffe Road South, Purley, Surrey",51.3386442,-0.1135356,895000.0,CR8 2YU,CR8 2,39.0,43400.0
"Godstone Road, Kenley, CR8",51.3224777,-0.0924383,600000.0,CR8 5AJ,CR8 5,32.0,43400.0
Norbury Crescent London SW16,51.4082948,-0.1161664,360000.0,SW16 4JT,SW16 4,26.0,57100.0
"Chipstead Valley Road, Coulsdon",51.3187688,-0.1507997,400000.0,CR5 3BE,CR5 3,18.0,48300.0
"Westbrook Road, Thornton Heath, CR7",51.4088845,-0.0933605,650000.0,CR7 8PS,CR7 8,41.0,49900.0
"Whitehorse Road, Croydon, CR0",51.3888116,-0.0955841,120000.0,CR0 2LA,CR0 2,33.0,58700.0
"Sanderstead Hill, Sanderstead, CR2 0HA",51.3385161,-0.0830493,375000.0,CR2 0HA,CR2 0,44.0,61900.0
"Tower View, Shirley, Croydon, CR0",51.3817138,-0.0452353,475000.0,CR0 7PZ,CR0 7,37.0,59300.0
"Jennett Road, Croydon",51.3727686,-0.1169895,425000.0,CR0 4NR,CR0 4,42.0,58100.0
"Farm Fields, Sanderstead, Surrey",51.3407098,-0.0828881,390000.0,CR2 0HQ,CR2 0,42.0,61900.0
"Sumner Road, West Croydon, CR0",51.3819946,-0.1098871,399999.0,CR0 3LN,CR0 3,33.0,56500.0
"Sumner Road, West Croydon, CR0",51.3819946,-0.1098871,450000.0,CR0 3LN,CR0 3,41.0,56500.0
"Sumner Road, West Croydon, CR0",51.3819946,-0.1098871,665000.0,CR0 3LN,CR0 3,19.0,56500.0
"Arundel Road, Croydon, CR0",51.3870242,-0.0937143,475000.0,CR0 2HT,CR0 2,19.0,54000.0
"Falkland Park Avenue, London, SE25",51.4048013,-0.0856718,345000.0,SE25 6DE,SE25 6,30.0,50600.0
"Sorrel Bank, Linton Glade, Croydon, CR0",51.3454658,-0.0445234,775000.0,CR0 9LX,CR0 9,42.0,45900.0
"Percy Road, South Norwood",51.39813359999999,-0.0716,270000.0,SE25 4UQ,SE25 4,28.0,51400.0
"Limes Road, Croydon, CR0",51.3865258,-0.0945853,375000.0,CR0 2HF,CR0 2,39.0,54000.0
